Report Year,"State, USA",Population,Violent Crimes,Homicides,Rapes,Assaults,Robberies,Months Reported,Crimes Per Person,Homocides Per Persion,Rapes Per Person,Assaults Per Person,Robberies Per Person,Column1,Column2
2011,"Orlando, FL",241548,2591,29,119,1746,697,12,1073,12,49,723,289,,
2011,"Philadelphia, PA",1530873,18268,324,833,8865,8246,12,1193,21,54,579,539,,
2011,"Phoenix, AZ",1466097,8089,116,559,4090,3324,12,552,8,38,279,227,,
2011,"Pittsburgh, PA",308609,2476,44,67,1239,1126,12,802,14,22,401,365,,
2011,"Portland, OR",589991,3037,20,258,1842,917,12,515,3,44,312,155,,
2011,"Prince George's County, MD",664844,4075,80,152,1795,2048,12,613,12,23,270,308,,
2011,"Raleigh, NC",409014,1724,17,127,900,680,12,422,4,31,220,166,,
2011,"Sacramento, CA",471972,3354,36,134,2022,1162,12,711,8,28,428,246,,
2011,"Salt Lake City, UT",190038,1230,7,128,753,342,12,647,4,67,396,180,,
2011,"San Antonio, TX",1355339,7038,89,492,4672,1785,12,519,7,36,345,132,,
2011,"San Diego, CA",1316919,5104,38,293,3317,1456,12,388,3,22,252,111,,
2011,"San Francisco, CA",814701,5374,50,131,2105,3088,12,660,6,16,258,379,,
2011,"San Jose, CA",957062,3206,39,226,1840,1101,12,335,4,24,192,115,,
2011,"Seattle, WA",618209,3664,20,100,2126,1418,12,593,3,16,344,229,,
2011,"St. Louis, MO",320454,5950,113,188,3522,2127,12,1857,35,59,1099,664,,
2011,"Suffolk County, NY",1339464,1862,32,42,1040,748,12,139,2,3,78,56,,
2011,"Tampa, FL",340284,2228,28,58,1555,587,12,655,8,17,457,172,,
2011,"Tucson, AZ",527479,3440,51,204,2022,1163,12,652,10,39,383,220,,
2011,"Tulsa, OK",396101,3960,49,266,2555,1090,12,1000,12,67,645,275,,
2011,"Virginia Beach, VA",443226,784,15,65,290,414,12,177,3,15,65,93,,
2011,"Washington, DC",617996,6985,108,172,2949,3756,12,1130,17,28,477,608,,
2011,"Wichita, KS",384796,2963,25,245,2203,490,12,770,6,64,573,127,,
2012,"Albuquerque, NM",553684,4151,41,278,2740,1092,12,750,7,50,495,197,,
2012,"Arlington, TX",379295,1909,17,135,1225,532,12,503,4,36,323,140,,
2012,"Atlanta, GA",437041,6027,83,113,3555,2276,12,1379,19,26,813,521,,
2012,"Aurora, CO",336952,1400,17,172,729,482,12,415,5,51,216,143,,
2012,"Austin, TX",832901,3405,31,209,2187,978,12,409,4,25,263,117,,
2012,"Baltimore County, MD",817761,4145,24,145,2609,1367,12,507,3,18,319,167,,
2012,"Baltimore, MD",625474,8789,216,317,4651,3605,12,1405,35,51,744,576,,
2012,"Boston, MA",630648,5266,57,249,3050,1910,12,835,9,39,484,303,,
2012,"Buffalo, NY",262434,3382,48,138,1808,1388,12,1289,18,53,689,529,,
2012,"Charlotte, NC",808504,5238,52,223,3165,1798,12,648,6,28,391,222,,
2012,"Chicago, IL",2708382,27620,500,1372,12272,13476,12,1020,18,51,453,498,,
2012,"Cincinnati, OH",296204,2903,47,199,931,1726,12,980,16,67,314,583,,
2012,"Cleveland, OH",393781,5469,85,373,1754,3257,12,1389,22,95,445,827,,
2012,"Columbus, OH",797384,4808,71,590,1116,3031,12,603,9,74,140,380,,
2012,"Dallas, TX",1241549,8380,154,486,3647,4093,12,675,12,39,294,330,,
2012,"Denver, CO",628545,3885,39,383,2295,1168,12,618,6,61,365,186,,
2012,"Detroit, MI",707096,15023,386,442,9345,4850,12,2125,55,63,1322,686,,
2012,"El Paso, TX",675536,2859,23,184,2181,471,12,423,3,27,323,70,,
2012,"Fairfax County, VA",1072723,858,16,115,384,343,12,80,1,11,36,32,,
2012,"Fort Worth, TX",770101,4526,46,391,2809,1280,12,588,6,51,365,166,,
2012,"Fresno, CA",506011,2748,51,54,1628,1015,12,543,10,11,322,201,,
2012,"Honolulu, HI",975875,2336,11,165,1246,914,12,239,1,17,128,94,,
2012,"Houston, TX",2177273,21610,217,665,11343,9385,12,993,10,31,521,431,,
2012,"Indianapolis, IN",838650,9942,97,436,5967,3442,12,1185,12,52,712,410,,
2012,"Jacksonville, FL",840660,5189,93,341,3384,1371,12,617,11,41,403,163,,
2012,"Kansas City, MO",464073,5889,105,257,3879,1648,12,1269,23,55,836,355,,
2012,"Las Vegas, NV",1479393,11598,76,596,7102,3824,12,784,5,40,480,258,,
2012,"Long Beach, CA",469893,2705,32,115,1319,1239,12,576,7,24,281,264,,
2012,"Los Angeles County, CA",1074864,5458,75,161,3732,1490,12,508,7,15,347,139,,
2012,"Los Angeles, CA",3855122,18547,299,936,8329,8983,12,481,8,24,216,233,,
2012,"Louisville, KY",666200,3989,62,183,2350,1394,12,599,9,27,353,209,,
2012,"Memphis, TN",657436,11417,134,428,7471,3384,12,1737,20,65,1136,515,,
2012,"Mesa, AZ",451391,1804,14,172,1149,469,12,400,3,38,255,104,,
2012,"Miami-Dade County, FL",1144280,6046,81,267,4012,1686,12,528,7,23,351,147,,
2012,"Miami, FL",414327,4856,69,65,2626,2096,12,1172,17,16,634,506,,
2012,"Milwaukee, WI",599395,7932,93,234,4508,3097,12,1323,16,39,752,517,,
2012,"Minneapolis, MN",390240,3872,39,403,1711,1719,12,992,10,103,438,440,,
2012,"Montgomery County, MD",980160,1795,14,102,850,829,12,183,1,10,87,85,,
2012,"Nashville, TN",620886,7314,63,303,5232,1716,12,1178,10,49,843,276,,
2012,"Nassau County, NY",1057158,1654,12,56,863,723,12,156,1,5,82,68,,
2012,"New Orleans, LA",362874,2958,193,136,1564,1065,12,815,53,37,431,293,,
2012,"New York City, NY",8289415,52993,419,1162,31211,20201,12,639,5,14,377,244,,
2012,"Newark, NJ",278906,3220,96,55,1093,1976,12,1155,34,20,392,708,,
2012,"Oakland, CA",399487,7963,127,271,3227,4338,12,1993,32,68,808,1086,,
2012,"Oklahoma City, OK",595607,5474,85,389,3791,1209,12,919,14,65,636,203,,
2012,"Omaha, NE",417970,2485,41,187,1442,815,12,595,10,45,345,195,,
2012,"Orlando, FL",246513,2508,24,103,1778,603,12,1017,10,42,721,245,,
2012,"Philadelphia, PA",1538957,17853,331,880,8658,7984,12,1160,22,57,563,519,,
2012,"Phoenix, AZ",1485509,9458,123,556,5263,3516,12,637,8,37,354,237,,
2012,"Pittsburgh, PA",312112,2347,41,47,1125,1134,12,752,13,15,360,363,,
2012,"Portland, OR",598037,3093,20,231,1892,950,12,517,3,39,316,159,,
2012,"Prince George's County, MD",670946,3955,49,145,1765,1996,12,589,7,22,263,297,,
2012,"Raleigh, NC",420594,1780,17,113,985,665,12,423,4,27,234,158,,
2012,"Sacramento, CA",476557,3520,34,125,2150,1211,12,739,7,26,451,254,,
2012,"Salt Lake City, UT",192465,1302,8,123,854,317,12,676,4,64,444,165,,
2012,"San Antonio, TX",1380123,6943,89,549,4441,1864,12,503,6,40,322,135,,
2012,"San Diego, CA",1338477,5529,47,304,3661,1517,12,413,4,23,274,113,,
2012,"San Francisco, CA",820363,5777,69,108,2116,3484,12,704,8,13,258,425,,
2012,"San Jose, CA",976459,3547,45,280,2014,1208,12,363,5,29,206,124,,
2012,"Seattle, WA",626865,3782,25,123,2198,1436,12,603,4,20,351,229,,
2012,"St. Louis, MO",318667,5661,113,199,3571,1778,12,1776,35,62,1121,558,,
2012,"Suffolk County, NY",1345578,1790,23,42,1044,681,12,133,2,3,78,51,,
2012,"Tampa, FL",350758,2162,23,43,1523,573,12,616,7,12,434,163,,
2012,"Tucson, AZ",531535,3850,42,234,2314,1260,12,724,8,44,435,237,,
2012,"Tulsa, OK",398904,3949,42,316,2529,1062,12,990,11,79,634,266,,
2012,"Virginia Beach, VA",447588,751,21,57,346,327,12,168,5,13,77,73,,
2012,"Washington, DC",632323,7448,88,236,3399,3725,12,1178,14,37,538,589,,
2012,"Wichita, KS",386409,2896,23,242,2135,496,12,749,6,63,553,128,,
2013,"Albuquerque, NM",558165,4325,37,439,2803,1046,12,775,7,79,502,187,,
2013,"Arlington, TX",378765,1837,18,105,1152,562,12,485,5,28,304,148,,
2013,"Atlanta, GA",451020,5516,83,105,2965,2363,12,1223,18,23,657,524,,
2013,"Aurora, CO",343484,1429,20,224,716,469,12,416,6,65,208,137,,
2013,"Austin, TX",859180,3123,26,217,2117,763,12,363,3,25,246,89,,
2013,"Baltimore County, MD",822814,4184,20,124,2530,1510,11,508,2,15,307,184,,
2013,"Baltimore, MD",622671,8725,233,298,4460,3734,12,1401,37,48,716,600,,
2013,"Boston, MA",643799,5037,39,279,2851,1868,12,782,6,43,443,290,,
2013,"Buffalo, NY",258789,3249,47,145,1735,1322,12,1255,18,56,670,511,,
2013,"Charlotte, NC",837638,5093,59,230,2999,1805,12,608,7,27,358,215,,
2013,"Chicago, IL",2720554,25688,416,1338,12108,11826,12,944,15,49,445,435,,
2013,"Cincinnati, OH",296491,2858,70,218,958,1612,12,964,24,74,323,544,,
2013,"Cleveland, OH",389181,5782,58,436,1792,3496,12,1486,15,112,460,898,,
2013,"Columbus, OH",816364,4446,78,692,1213,2463,12,545,10,85,149,302,,
2013,"Dallas, TX",1255015,8330,143,543,3442,4202,12,664,11,43,274,335,,
2013,"Denver, CO",648981,4093,41,519,2400,1133,12,631,6,80,370,175,,
2013,"Detroit, MI",699889,14501,316,613,8801,4771,12,2072,45,88,1257,682,,
2013,"El Paso, TX",679700,2522,10,176,1879,457,12,371,1,26,276,67,,
2013,"Fairfax County, VA",1091221,1005,12,172,412,409,12,92,1,16,38,37,,
2013,"Fort Worth, TX",789035,4440,49,532,2602,1257,12,563,6,67,330,159,,
2013,"Fresno, CA",508876,2552,40,53,1556,903,12,502,8,10,306,177,,
2013,"Honolulu, HI",984683,2276,18,221,1294,743,6,231,2,22,131,75,,
2013,"Houston, TX",2180606,20993,214,618,10270,9891,12,963,10,28,471,454,,
2013,"Indianapolis, IN",850220,10479,129,656,5894,3800,12,1232,15,77,693,447,,
2013,"Jacksonville, FL",845745,5246,93,452,3277,1424,12,620,11,53,387,168,,
2013,"Kansas City, MO",465514,5876,99,392,3719,1666,12,1262,21,84,799,358,,
2013,"Las Vegas, NV",1500455,11374,97,705,6500,4072,12,758,6,47,433,271,,
2013,"Long Beach, CA",469665,2346,34,103,1091,1118,12,500,7,22,232,238,,
2013,"Los Angeles County, CA",1064190,5323,72,171,3723,1357,12,500,7,16,350,128,,
2013,"Los Angeles, CA",3878725,16524,251,764,7624,7885,12,426,6,20,197,203,,
2013,"Louisville, KY",671120,3644,48,160,2009,1427,12,543,7,24,299,213,,
2013,"Memphis, TN",657691,10890,125,458,7173,3134,12,1656,19,70,1091,477,,
2013,"Mesa, AZ",456155,1807,22,203,1104,478,12,396,5,44,242,105,,
2013,"Miami-Dade County, FL",1171120,6057,87,448,3661,1861,12,517,7,38,313,159,,
2013,"Miami, FL",418394,4945,71,96,2562,2216,12,1182,17,23,612,530,,
2013,"Milwaukee, WI",600805,8194,104,401,4405,3284,12,1364,17,67,733,547,,
2013,"Minneapolis, MN",396206,4038,36,385,1761,1856,12,1019,9,97,444,468,,
2013,"Montgomery County, MD",997082,1687,8,134,787,758,12,169,1,13,79,76,,
2013,"Nashville, TN",635673,6667,35,463,4556,1613,12,1049,6,73,717,254,,
2013,"Nassau County, NY",1058467,1394,12,43,633,706,12,132,1,4,60,67,,
2013,"New Orleans, LA",377022,2965,156,176,1495,1138,12,786,41,47,397,302,,
2013,"New York City, NY",8396126,52384,335,1112,31767,19170,12,624,4,13,378,228,,
2013,"Newark, NJ",278246,3516,112,45,926,2433,12,1264,40,16,333,874,,
2013,"Oakland, CA",403887,7984,90,180,2792,4922,12,1977,22,45,691,1219,,
2013,"Oklahoma City, OK",605034,4998,62,450,3295,1191,12,826,10,74,545,197,,
2013,"Omaha, NE",425076,2449,42,184,1505,718,12,576,10,43,354,169,,
2013,"Orlando, FL",253238,2316,17,126,1600,573,12,915,7,50,632,226,,
2013,"Philadelphia, PA",1553153,17074,247,1279,7986,7562,12,1099,16,82,514,487,,
2013,"Phoenix, AZ",1502139,9492,118,635,5506,3233,12,632,8,42,367,215,,
2013,"Pittsburgh, PA",307632,2259,45,78,1180,956,12,734,15,25,384,311,,
2013,"Portland, OR",609136,2941,14,234,1776,917,12,483,2,38,292,151,,
2013,"Prince George's County, MD",677793,3502,51,146,1722,1583,12,517,8,22,254,234,,
2013,"Raleigh, NC",428993,1683,12,79,987,605,12,392,3,18,230,141,,
2013,"Sacramento, CA",478182,3137,34,95,1850,1158,12,656,7,20,387,242,,
2013,"Salt Lake City, UT",190246,1487,7,213,846,421,12,782,4,112,445,221,,
2013,"San Antonio, TX",1399725,8828,72,663,5901,2192,12,631,5,47,422,157,,
2013,"San Diego, CA",1349306,5303,39,316,3492,1456,12,393,3,23,259,108,,
2013,"San Francisco, CA",833863,7064,48,161,2653,4202,12,847,6,19,318,504,,
2013,"San Jose, CA",992143,3215,38,270,1812,1095,12,324,4,27,183,110,,
2013,"Seattle, WA",642814,3760,18,154,1986,1602,12,585,3,24,309,249,,
2013,"St. Louis, MO",318563,5077,120,333,3167,1457,12,1594,38,105,994,457,,
2013,"Suffolk County, NY",1340833,1599,27,22,930,620,12,119,2,2,69,46,,
2013,"Tampa, FL",351314,2097,28,78,1411,580,12,597,8,22,402,165,,
2013,"Tucson, AZ",525486,3368,47,216,2103,1002,12,641,9,41,400,191,,
2013,"Tulsa, OK",394498,3827,60,373,2400,994,12,970,15,95,608,252,,
2013,"Virginia Beach, VA",450687,738,17,147,269,305,12,164,4,33,60,68,,
2013,"Washington, DC",646449,7880,103,393,3724,3660,12,1219,16,61,576,566,,
2013,"Wichita, KS",386486,3069,15,250,2337,467,12,794,4,65,605,121,,
2014,"Albuquerque, NM",558874,4934,30,402,3121,1381,12,883,5,72,558,247,,
2014,"Arlington, TX",382976,1854,13,206,1142,493,12,484,3,54,298,129,,
2014,"Atlanta, GA",454363,5577,93,151,3004,2329,12,1227,20,33,661,513,,
2014,"Aurora, CO",350948,1430,9,273,734,414,12,407,3,78,209,118,,
2014,"Austin, TX",903924,3581,32,571,2105,873,12,396,4,63,233,97,,
2014,"Baltimore County, MD",828871,4024,25,97,2390,1512,11,485,3,12,288,182,,
2014,"Baltimore, MD",623513,8346,211,245,4213,3677,12,1339,34,39,676,590,,
2014,"Boston, MA",654413,4749,53,280,2736,1680,12,726,8,43,418,257,,
2014,"Buffalo, NY",258419,3173,60,173,1663,1277,12,1228,23,67,644,494,,
2014,"Charlotte, NC",856916,5054,47,210,3211,1586,12,590,5,25,375,185,,
2014,"Chicago, IL",2724121,24133,415,1388,12530,9800,12,886,15,51,460,360,,
2014,"Cincinnati, OH",297671,2719,60,248,1053,1358,12,913,20,83,354,456,,
2014,"Cleveland, OH",388655,5205,63,495,1655,2992,12,1339,16,127,426,770,,
2014,"Columbus, OH",830811,4640,85,787,1656,2112,12,558,10,95,199,254,,
2014,"Dallas, TX",1272396,8457,116,781,3704,3856,12,665,9,61,291,303,,
2014,"Denver, CO",665353,4002,31,471,2412,1088,12,601,5,71,363,164,,
2014,"Detroit, MI",684694,13622,298,557,9194,3573,12,1990,44,81,1343,522,,
2014,"El Paso, TX",680273,2671,21,335,1900,415,12,393,3,49,279,61,,
2014,"Fairfax County, VA",1101700,969,10,159,400,400,12,88,1,14,36,36,,
2014,"Fort Worth, TX",804907,4492,53,570,2729,1140,12,558,7,71,339,142,,
2014,"Fresno, CA",513187,2382,47,53,1501,781,12,464,9,10,292,152,,
2014,"Honolulu, HI",994034,2273,19,320,1166,768,4,229,2,32,117,77,,
2014,"Houston, TX",2219933,22008,242,812,10768,10186,12,991,11,37,485,459,,
2014,"Indianapolis, IN",858238,10768,136,573,6251,3808,12,1255,16,67,728,444,,
2014,"Jacksonville, FL",856021,5853,96,479,3859,1419,12,684,11,56,451,166,,
2014,"Kansas City, MO",468417,5892,79,412,3775,1626,12,1258,17,88,806,347,,
2014,"Las Vegas, NV",1530899,12876,122,780,7089,4885,12,841,8,51,463,319,,
2014,"Long Beach, CA",471123,2304,23,110,1282,889,12,489,5,23,272,189,,
2014,"Los Angeles County, CA",1111939,5091,71,201,3539,1280,12,458,6,18,318,115,,
2014,"Los Angeles, CA",3906772,19171,260,1126,9836,7949,12,491,7,29,252,203,,
2014,"Louisville, KY",677710,4015,56,194,2233,1532,12,592,8,29,329,226,,
2014,"Memphis, TN",654922,11420,139,519,7477,3285,12,1744,21,79,1142,502,,
2014,"Mesa, AZ",462092,2119,13,252,1385,469,12,459,3,55,300,101,,
2014,"Miami-Dade County, FL",1195232,6571,84,421,4231,1835,12,550,7,35,354,154,,
2014,"Miami, FL",421996,4473,81,110,2492,1790,12,1060,19,26,591,424,,
2014,"Milwaukee, WI",600374,8914,86,396,4877,3555,12,1485,14,66,812,592,,
2014,"Minneapolis, MN",404461,4093,31,389,1802,1871,12,1012,8,96,446,463,,
2014,"Montgomery County, MD",1009176,1648,17,119,892,620,12,163,2,12,88,61,,
2014,"Nashville, TN",647689,7289,42,491,5227,1529,12,1125,6,76,807,236,,
2014,"Nassau County, NY",1061175,1329,6,103,670,550,12,125,1,10,63,52,,
2014,"New Orleans, LA",387113,3770,150,244,1906,1470,12,974,39,63,492,380,,
2014,"New York City, NY",8473938,50564,333,2190,31460,16581,12,597,4,26,371,196,,
2014,"Newark, NJ",279110,3009,94,49,944,1922,12,1078,34,18,338,689,,
2014,"Oakland, CA",409994,6910,80,209,3140,3481,12,1685,20,51,766,849,,
2014,"Oklahoma City, OK",617975,4782,45,434,3177,1126,12,774,7,70,514,182,,
2014,"Omaha, NE",438465,2458,32,180,1523,723,12,561,7,41,347,165,,
2014,"Orlando, FL",259675,2340,15,167,1538,620,12,901,6,64,592,239,,
2014,"Philadelphia, PA",1559062,15925,248,1207,7500,6970,12,1021,16,77,481,447,,
2014,"Phoenix, AZ",1529852,8749,114,1006,4677,2952,12,572,7,66,306,193,,
2014,"Pittsburgh, PA",307613,2455,69,91,1309,986,12,798,22,30,426,321,,
2014,"Portland, OR",615672,2911,26,262,1776,847,12,473,4,43,288,138,,
2014,"Prince George's County, MD",685191,3161,39,171,1490,1461,12,461,6,25,217,213,,
2014,"Raleigh, NC",438363,1730,16,82,953,679,5,395,4,19,217,155,,
2014,"Sacramento, CA",482767,2968,28,78,1862,1000,12,615,6,16,386,207,,
2014,"Salt Lake City, UT",192368,1452,7,223,773,449,12,755,4,116,402,233,,
2014,"San Antonio, TX",1428465,7704,103,1077,4747,1777,12,539,7,75,332,124,,
2014,"San Diego, CA",1368690,5214,32,371,3493,1318,12,381,2,27,255,96,,
2014,"San Francisco, CA",850294,6761,45,355,3137,3224,12,795,5,42,369,379,,
2014,"San Jose, CA",1009679,3242,32,306,1832,1072,12,321,3,30,181,106,,
2014,"Seattle, WA",663410,4005,26,154,2258,1567,12,604,4,23,340,236,,
2014,"St. Louis, MO",318574,5348,159,279,3348,1562,12,1679,50,88,1051,490,,
2014,"Suffolk County, NY",1341453,1576,29,111,869,567,12,117,2,8,65,42,,
2014,"Tampa, FL",357124,2080,28,62,1476,514,12,582,8,17,413,144,,
2014,"Tucson, AZ",527328,3443,35,399,2021,988,12,653,7,76,383,187,,
2014,"Tulsa, OK",399556,3217,46,313,1938,920,12,805,12,78,485,230,,
2014,"Virginia Beach, VA",451102,667,17,115,285,250,12,148,4,25,63,55,,
2014,"Washington, DC",658893,7810,105,470,4004,3231,12,1185,16,71,608,490,,
2014,"Wichita, KS",387493,2939,21,243,2179,496,12,758,5,63,562,128,,
2015,"Albuquerque, NM",559721,5406,43,404,3273,1686,,966,8,72,585,301,,
2015,"Arlington, TX",387565,1946,8,208,1201,529,,502,2,54,310,136,,
2015,"Atlanta, GA",464710,5203,94,170,2944,1995,,1120,20,37,634,429,,
2015,"Aurora, CO",360237,1660,24,352,837,447,,461,7,98,232,124,,
2015,"Austin, TX",938728,3497,23,487,2058,929,,373,2,52,219,99,,
2015,"Baltimore, MD",621252,9542,344,287,4598,4313,,1536,55,46,740,694,,
2015,"Boston, MA",665258,4702,38,240,2873,1551,,707,6,36,432,233,,
2015,"Buffalo, NY",258096,2887,41,173,1640,1033,,1119,16,67,635,400,,
2015,"Charlotte, NC",877817,5948,61,216,3724,1947,,678,7,25,424,222,,
2015,"Chicago, IL",2728695,24663,478,1432,13104,9649,,904,18,52,480,354,,
2015,"Cincinnati, OH",298478,2761,66,236,1196,1263,,925,22,79,401,423,,
2015,"Columbus, OH",847745,4631,77,806,1508,2240,,546,9,95,178,264,,
2015,"Dallas, TX",1301977,9038,136,782,3943,4177,,694,10,60,303,321,,
2015,"Denver, CO",682418,4599,53,548,2768,1230,,674,8,80,406,180,,
2015,"Detroit, MI",673225,11846,295,530,7564,3457,,1760,44,79,1124,514,,
2015,"El Paso, TX",686077,2515,17,322,1766,410,,367,2,47,257,60,,
2015,"Fairfax County, VA",1101700,974,14,130,387,443,,88,1,12,35,40,,
2015,"Fort Worth, TX",829731,4359,56,516,2806,981,,525,7,62,338,118,,
2015,"Fresno, CA",520837,2871,39,167,1653,1012,,551,7,32,317,194,,
2015,"Honolulu, HI",999307,2437,15,318,1208,896,,244,2,32,121,90,,
2015,"Houston, TX",2275221,21994,303,986,10427,10278,,967,13,43,458,452,,
2015,"Indianapolis, IN",863675,11124,148,677,6497,3802,,1288,17,78,752,440,,
2015,"Jacksonville, FL",867258,5622,97,471,3656,1398,,648,11,54,422,161,,
2015,"Kansas City, MO",473373,6709,109,366,4531,1703,,1417,23,77,957,360,,
2015,"Las Vegas, NV",1562134,14383,127,1107,8139,5010,,921,8,71,521,321,,
2015,"Long Beach, CA",476318,2766,36,177,1499,1054,,581,8,37,315,221,,
2015,"Los Angeles County, CA",1111939,5173,98,304,3559,1212,,465,9,27,320,109,,
2015,"Los Angeles, CA",3962726,25156,282,2209,13713,8952,,635,7,56,346,226,,
2015,"Louisville, KY",680550,4300,81,205,2469,1545,,632,12,30,363,227,,
2015,"Memphis, TN",657936,11449,135,530,7653,3131,,1740,21,81,1163,476,,
2015,"Mesa, AZ",471034,1972,16,241,1307,408,,419,3,51,277,87,,
2015,"Miami-Dade County, FL",1195232,6179,86,379,4053,1661,,517,7,32,339,139,,
2015,"Miami, FL",437969,4473,75,80,2637,1681,,1021,17,18,602,384,,
2015,"Milwaukee, WI",600400,9583,145,436,5253,3749,,1596,24,73,875,624,,
2015,"Minneapolis, MN",413479,4395,47,407,2045,1896,,1063,11,98,495,459,,
2015,"Montgomery County, MD",1009176,1964,29,269,1060,606,,195,3,27,105,60,,
2015,"Nashville, TN",658029,7245,72,507,4819,1847,,1101,11,77,732,281,,
2015,"Nassau County, NY",1061175,1318,13,68,682,555,,124,1,6,64,52,,
2015,"New Orleans, LA",393447,3736,164,409,1666,1497,,950,42,104,423,380,,
2015,"New York City, NY",8550861,50088,352,2244,30546,16946,,586,4,26,357,198,,
2015,"Newark, NJ",279110,3072,107,104,1068,1793,,1101,38,37,383,642,,
2015,"Oakland, CA",419481,6051,85,285,2391,3290,,1442,20,68,570,784,,
2015,"Oklahoma City, OK",630621,4828,73,480,3083,1192,,766,12,76,489,189,,
2015,"Omaha, NE",452252,2329,48,174,1452,655,,515,11,38,321,145,,
2015,"Orlando, FL",268438,2525,32,182,1789,522,,941,12,68,666,194,,
2015,"Philadelphia, PA",1567810,16132,280,1322,7765,6765,,1029,18,84,495,431,,
2015,"Phoenix, AZ",1559744,9261,112,1016,5113,3020,,594,7,65,328,194,,
2015,"Pittsburgh, PA",306870,2167,57,82,1170,858,,706,19,27,381,280,,
2015,"Prince George's County, MD",685191,3256,66,248,1583,1359,,475,10,36,231,198,,
2015,"Raleigh, NC",438363,1676,17,108,873,678,,382,4,25,199,155,,
2015,"Sacramento, CA",489717,3611,43,105,2289,1174,,737,9,21,467,240,,
2015,"Salt Lake City, UT",191992,1642,8,291,874,469,,855,4,152,455,244,,
2015,"San Antonio, TX",1463586,8594,94,1049,5465,1986,,587,6,72,373,136,,
2015,"San Diego, CA",1400467,5582,37,566,3601,1378,,399,3,40,257,98,,
2015,"San Francisco, CA",863782,6710,53,344,2703,3610,,777,6,40,313,418,,
2015,"San Jose, CA",1031458,3400,30,375,1855,1140,,330,3,36,180,111,,
2015,"Seattle, WA",683700,4093,23,144,2394,1532,,599,3,21,350,224,,
2015,"St. Louis, MO",317095,5762,188,263,3521,1790,,1817,59,83,1110,564,,
2015,"Suffolk County, NY",1341453,1675,24,79,895,677,,125,2,6,67,50,,
2015,"Tampa, FL",364383,2298,34,77,1516,671,,631,9,21,416,184,,
2015,"Tucson, AZ",529675,3472,31,422,1960,1059,,656,6,80,370,200,,
